date,province,code,pop,total,new_pfizer,new_astrazeneca,new_moderna,new_johnson,second_dose,booster_jab
2021-04-07,Stara Zagora,SZR,313396,17166,90,19,102,0,3295,0
2021-04-07,Targovishte,TGV,110914,7231,53,26,0,0,1928,0
2021-04-07,Varna,VAR,469885,31874,153,81,80,0,9605,0
2021-04-07,Veliko Tarnovo,VTR,232568,14471,53,86,33,0,2403,0
2021-04-07,Vidin,VID,82835,5141,115,6,0,0,1063,0
2021-04-07,Vratsa,VRC,159470,11157,202,13,0,0,2110,0
2021-04-07,Yambol,JAM,117335,8537,45,32,11,0,1676,0
2021-04-08,Blagoevgrad,BLG,302694,16263,319,19,244,0,2680,0
2021-04-08,Burgas,BGS,409265,29495,802,93,162,0,5419,0
2021-04-08,Dobrich,DOB,171809,8651,96,3,0,0,1822,0
2021-04-08,Gabrovo,GAB,106598,9803,250,19,22,0,2003,0
2021-04-08,Haskovo,HKV,225317,13429,169,62,43,0,2728,0
2021-04-08,Kardzhali,KRZ,158204,7955,122,19,0,0,1469,0
2021-04-08,Kyustendil,KNL,116915,8953,161,27,61,0,1662,0
2021-04-08,Lovech,LOV,122546,8023,170,15,0,0,1646,0
2021-04-08,Montana,MON,127001,7104,174,10,6,0,1302,0
2021-04-08,Pazardzhik,PAZ,252776,14785,367,37,146,0,2638,0
2021-04-08,Pernik,PER,119190,8989,258,28,0,0,2401,0
2021-04-08,Pleven,PVN,236305,21628,606,74,88,0,4426,0
2021-04-08,Plovdiv,PDV,666801,41136,699,231,77,0,8175,0
2021-04-08,Razgrad,RAZ,110789,7320,379,36,0,0,1599,0
2021-04-08,Ruse,RSE,215477,13310,322,26,0,0,2673,0
2021-04-08,Shumen,SHU,172262,10508,248,21,0,0,2302,0
2021-04-08,Silistra,SLS,108018,6147,18,0,66,0,1365,0
2021-04-08,Sliven,SLV,184119,10210,192,10,90,0,1661,0
2021-04-08,Smolyan,SML,103532,7099,349,1,89,0,1053,0
2021-04-08,Sofiya-Grad,SOF,1328790,167726,2461,490,776,0,33860,0
2021-04-08,Sofiya-Oblast,SFO,226671,17070,169,65,60,0,2522,0
2021-04-08,Stara Zagora,SZR,313396,17595,265,26,138,0,3324,0
2021-04-08,Targovishte,TGV,110914,7472,192,7,42,0,1973,0
2021-04-08,Varna,VAR,469885,32520,427,119,100,0,9625,0
2021-04-08,Veliko Tarnovo,VTR,232568,14742,172,88,11,0,2491,0
2021-04-08,Vidin,VID,82835,5231,85,5,0,0,1063,0
2021-04-08,Vratsa,VRC,159470,11485,273,2,53,0,2186,0
2021-04-08,Yambol,JAM,117335,8804,177,27,63,0,1679,0
2021-04-09,Blagoevgrad,BLG,302694,16737,150,16,308,0,2700,0
2021-04-09,Burgas,BGS,409265,30750,950,95,210,0,5606,0
2021-04-09,Dobrich,DOB,171809,8804,94,15,44,0,1875,0
2021-04-09,Gabrovo,GAB,106598,10067,189,20,55,0,2073,0
2021-04-09,Haskovo,HKV,225317,14478,866,13,170,0,2741,0
2021-04-09,Kardzhali,KRZ,158204,8246,257,12,22,0,1477,0
2021-04-09,Kyustendil,KNL,116915,9190,137,13,87,0,1749,0
2021-04-09,Lovech,LOV,122546,8670,617,9,21,0,1690,0
2021-04-09,Montana,MON,127001,7422,246,8,64,0,1325,0
2021-04-09,Pazardzhik,PAZ,252776,15411,324,39,263,0,2671,0
2021-04-09,Pernik,PER,119190,9375,355,31,0,0,2438,0
2021-04-09,Pleven,PVN,236305,22365,601,21,115,0,4635,0
2021-04-09,Plovdiv,PDV,666801,42621,1042,318,125,0,8268,0
2021-04-09,Razgrad,RAZ,110789,7696,276,17,83,0,1601,0
2021-04-09,Ruse,RSE,215477,13841,401,14,116,0,2856,0
2021-04-09,Shumen,SHU,172262,10970,438,22,2,0,2365,0
2021-04-09,Silistra,SLS,108018,6354,174,0,33,0,1369,0
2021-04-09,Sliven,SLV,184119,10659,209,0,240,0,1708,0
2021-04-09,Smolyan,SML,103532,7479,269,4,107,0,1089,0
2021-04-09,Sofiya-Grad,SOF,1328790,172411,3172,379,1134,0,34782,0
2021-04-09,Sofiya-Oblast,SFO,226671,17526,293,65,98,0,2523,0
2021-04-09,Stara Zagora,SZR,313396,18365,422,20,328,0,3336,0
2021-04-09,Targovishte,TGV,110914,7758,233,10,43,0,1985,0
2021-04-09,Varna,VAR,469885,33845,962,46,317,0,9653,0
2021-04-09,Veliko Tarnovo,VTR,232568,15115,184,31,158,0,2533,0
2021-04-09,Vidin,VID,82835,5340,109,0,0,0,1063,0
2021-04-09,Vratsa,VRC,159470,11872,305,13,69,0,2283,0
2021-04-09,Yambol,JAM,117335,9149,257,4,84,0,1683,0
2021-04-10,Blagoevgrad,BLG,302694,17042,56,23,226,0,2710,0
2021-04-10,Burgas,BGS,409265,31877,667,78,382,0,5784,0
2021-04-10,Dobrich,DOB,171809,9023,185,12,22,0,1990,0
2021-04-10,Gabrovo,GAB,106598,10450,280,4,99,0,2230,0
2021-04-10,Haskovo,HKV,225317,15033,395,9,151,0,2746,0
2021-04-10,Kardzhali,KRZ,158204,8574,279,7,42,0,1493,0
2021-04-10,Kyustendil,KNL,116915,9330,81,2,57,0,1783,0
2021-04-10,Lovech,LOV,122546,8906,205,11,20,0,1717,0
2021-04-10,Montana,MON,127001,7622,91,0,109,0,1338,0
2021-04-10,Pazardzhik,PAZ,252776,15759,144,1,203,0,2687,0
2021-04-10,Pernik,PER,119190,9653,267,5,0,0,2499,0
2021-04-10,Pleven,PVN,236305,22928,400,53,110,0,4747,0
2021-04-10,Plovdiv,PDV,666801,43746,804,137,184,0,8398,0
2021-04-10,Razgrad,RAZ,110789,7762,7,8,51,0,1601,0
2021-04-10,Ruse,RSE,215477,14403,384,41,137,0,2975,0
2021-04-10,Shumen,SHU,172262,11281,248,24,39,0,2447,0
2021-04-10,Silistra,SLS,108018,6608,199,0,55,0,1405,0
2021-04-10,Sliven,SLV,184119,10765,30,9,67,0,1709,0
2021-04-10,Smolyan,SML,103532,7662,108,0,75,0,1106,0
2021-04-10,Sofiya-Grad,SOF,1328790,176947,3209,307,1020,0,36022,0
2021-04-10,Sofiya-Oblast,SFO,226671,17829,248,15,40,0,2532,0
2021-04-10,Stara Zagora,SZR,313396,19025,285,27,348,0,3370,0
2021-04-10,Targovishte,TGV,110914,7987,163,1,65,0,2039,0
2021-04-10,Varna,VAR,469885,34895,810,19,221,0,9681,0
2021-04-10,Veliko Tarnovo,VTR,232568,15413,177,30,91,0,2603,0
2021-04-10,Vidin,VID,82835,5413,36,16,21,0,1064,0
2021-04-10,Vratsa,VRC,159470,12108,132,13,91,0,2304,0
2021-04-10,Yambol,JAM,117335,9355,96,19,91,0,1705,0
2021-04-11,Blagoevgrad,BLG,302694,17173,7,0,124,0,2715,0
2021-04-11,Burgas,BGS,409265,32065,109,0,79,0,5800,0
2021-04-11,Dobrich,DOB,171809,9095,72,0,0,0,2034,0
2021-04-11,Gabrovo,GAB,106598,10505,0,0,55,0,2230,0
2021-04-11,Haskovo,HKV,225317,15250,162,0,55,0,2754,0
2021-04-11,Kardzhali,KRZ,158204,8662,73,4,11,0,1495,0
2021-04-11,Kyustendil,KNL,116915,9400,43,5,22,0,1799,0
2021-04-11,Lovech,LOV,122546,8919,8,5,0,0,1717,0
2021-04-11,Montana,MON,127001,7727,61,0,44,0,1351,0
2021-04-11,Pazardzhik,PAZ,252776,15872,60,23,30,0,2687,0
2021-04-11,Pernik,PER,119190,9843,180,10,0,0,2499,0
2021-04-11,Pleven,PVN,236305,22987,48,1,10,0,4747,0
2021-04-11,Plovdiv,PDV,666801,43987,235,6,0,0,8401,0
2021-04-11,Razgrad,RAZ,110789,7762,0,0,0,0,1601,0
2021-04-11,Ruse,RSE,215477,14493,78,0,12,0,2995,0
2021-04-11,Shumen,SHU,172262,11363,6,2,74,0,2447,0
2021-04-11,Silistra,SLS,108018,6638,6,2,22,0,1405,0
2021-04-11,Sliven,SLV,184119,10765,0,0,0,0,1709,0
2021-04-11,Smolyan,SML,103532,7662,0,0,0,0,1106,0
2021-04-11,Sofiya-Grad,SOF,1328790,177977,661,128,241,0,36154,0
2021-04-11,Sofiya-Oblast,SFO,226671,18028,88,21,90,0,2536,0
2021-04-11,Stara Zagora,SZR,313396,19218,132,1,60,0,3376,0
2021-04-11,Targovishte,TGV,110914,7999,12,0,0,0,2039,0
2021-04-11,Varna,VAR,469885,35237,329,3,10,0,9683,0
2021-04-11,Veliko Tarnovo,VTR,232568,15428,0,15,0,0,2603,0
2021-04-11,Vidin,VID,82835,5440,18,0,9,0,1064,0
2021-04-11,Vratsa,VRC,159470,12173,63,2,0,0,2316,0
2021-04-11,Yambol,JAM,117335,9394,39,0,0,0,1715,0
2021-04-12,Blagoevgrad,BLG,302694,17199,0,8,18,0,2715,0
2021-04-12,Burgas,BGS,409265,32265,143,4,53,0,5823,0
2021-04-12,Dobrich,DOB,171809,9119,24,0,0,0,2034,0
2021-04-12,Gabrovo,GAB,106598,10505,0,0,0,0,2230,0
2021-04-12,Haskovo,HKV,225317,15298,48,0,0,0,2754,0
2021-04-12,Kardzhali,KRZ,158204,8680,18,0,0,0,1495,0
2021-04-12,Kyustendil,KNL,116915,9432,32,0,0,0,1804,0
2021-04-12,Lovech,LOV,122546,8947,18,0,10,0,1717,0
2021-04-12,Montana,MON,127001,7741,6,0,8,0,1351,0
2021-04-12,Pazardzhik,PAZ,252776,15902,7,0,23,0,2687,0
2021-04-12,Pernik,PER,119190,9997,154,0,0,0,2499,0
2021-04-12,Pleven,PVN,236305,23047,41,0,19,0,4747,0
2021-04-12,Plovdiv,PDV,666801,44136,60,18,71,0,8401,0
2021-04-12,Razgrad,RAZ,110789,7762,0,0,0,0,1601,0
2021-04-12,Ruse,RSE,215477,14529,36,0,0,0,2999,0
2021-04-12,Shumen,SHU,172262,11363,0,0,0,0,2447,0
2021-04-12,Silistra,SLS,108018,6660,0,0,22,0,1405,0
2021-04-12,Sliven,SLV,184119,10765,0,0,0,0,1709,0
2021-04-12,Smolyan,SML,103532,7726,64,0,0,0,1162,0
2021-04-12,Sofiya-Grad,SOF,1328790,178331,203,75,76,0,36338,0
2021-04-12,Sofiya-Oblast,SFO,226671,18107,32,16,31,0,2537,0
2021-04-12,Stara Zagora,SZR,313396,19218,0,0,0,0,3376,0
2021-04-12,Targovishte,TGV,110914,8011,12,0,0,0,2039,0
2021-04-12,Varna,VAR,469885,35436,126,14,59,0,9685,0
2021-04-12,Veliko Tarnovo,VTR,232568,15462,5,19,10,0,2603,0
2021-04-12,Vidin,VID,82835,5447,7,0,0,0,1064,0
2021-04-12,Vratsa,VRC,159470,12183,0,0,10,0,2316,0
2021-04-12,Yambol,JAM,117335,9394,0,0,0,0,1715,0
2021-04-13,Blagoevgrad,BLG,302694,17272,15,25,33,0,2742,0
2021-04-13,Burgas,BGS,409265,32551,193,27,66,0,5889,0
2021-04-13,Dobrich,DOB,171809,9231,91,10,11,0,2061,0
2021-04-13,Gabrovo,GAB,106598,10564,14,1,44,0,2230,0
2021-04-13,Haskovo,HKV,225317,15423,42,10,73,0,2756,0
2021-04-13,Kardzhali,KRZ,158204,8827,101,14,32,0,1497,0
2021-04-13,Kyustendil,KNL,116915,9531,47,9,43,0,1810,0
2021-04-13,Lovech,LOV,122546,8998,19,0,32,0,1723,0
2021-04-13,Montana,MON,127001,7802,48,0,13,0,1382,0
2021-04-13,Pazardzhik,PAZ,252776,16135,147,19,67,0,2730,0
2021-04-13,Pernik,PER,119190,10190,183,10,0,0,2512,0
2021-04-13,Pleven,PVN,236305,23298,164,4,83,0,4751,0
2021-04-13,Plovdiv,PDV,666801,45044,680,97,131,0,8499,0
2021-04-13,Razgrad,RAZ,110789,7794,0,0,32,0,1601,0
2021-04-13,Ruse,RSE,215477,14752,77,21,125,0,3016,0
2021-04-13,Shumen,SHU,172262,11459,21,7,68,0,2447,0
2021-04-13,Silistra,SLS,108018,6736,43,0,33,0,1429,0
2021-04-13,Sliven,SLV,184119,10789,13,0,11,0,1720,0
2021-04-13,Smolyan,SML,103532,7782,43,2,11,0,1163,0
2021-04-13,Sofiya-Grad,SOF,1328790,180897,1513,226,827,0,37063,0
2021-04-13,Sofiya-Oblast,SFO,226671,18301,90,42,62,0,2543,0
2021-04-13,Stara Zagora,SZR,313396,19546,247,22,59,0,3528,0
2021-04-13,Targovishte,TGV,110914,8091,31,6,43,0,2050,0
2021-04-13,Varna,VAR,469885,36058,369,41,212,0,9724,0
2021-04-13,Veliko Tarnovo,VTR,232568,15566,66,7,31,0,2648,0
2021-04-13,Vidin,VID,82835,5491,23,1,20,0,1066,0
2021-04-13,Vratsa,VRC,159470,12338,122,13,20,0,2329,0
2021-04-13,Yambol,JAM,117335,9526,79,1,52,0,1735,0
2021-04-14,Blagoevgrad,BLG,302694,17573,273,18,10,0,2873,0
2021-04-14,Burgas,BGS,409265,33024,388,24,61,0,5997,0
2021-04-14,Dobrich,DOB,171809,9390,60,0,99,0,2084,0
2021-04-14,Gabrovo,GAB,106598,10685,78,10,33,0,2268,0
2021-04-14,Haskovo,HKV,225317,15835,227,15,170,0,2902,0
2021-04-14,Kardzhali,KRZ,158204,8974,86,7,54,0,1507,0
2021-04-14,Kyustendil,KNL,116915,9701,129,7,34,0,1832,0
2021-04-14,Lovech,LOV,122546,9184,76,17,93,0,1736,0
2021-04-14,Montana,MON,127001,8009,175,0,32,0,1402,0
2021-04-14,Pazardzhik,PAZ,252776,16343,179,18,11,0,2763,0
2021-04-14,Pernik,PER,119190,10479,289,0,0,0,2577,0
2021-04-14,Pleven,PVN,236305,23716,270,7,141,0,4788,0
2021-04-14,Plovdiv,PDV,666801,45959,563,63,289,0,8571,0
2021-04-14,Razgrad,RAZ,110789,7870,0,3,73,0,1601,0
2021-04-14,Ruse,RSE,215477,14944,126,0,66,0,3045,0
2021-04-14,Shumen,SHU,172262,11738,141,31,107,0,2475,0
2021-04-14,Silistra,SLS,108018,6770,12,0,22,0,1429,0
2021-04-14,Sliven,SLV,184119,10862,6,13,54,0,1726,0
2021-04-14,Smolyan,SML,103532,7910,126,2,0,0,1181,0
2021-04-14,Sofiya-Grad,SOF,1328790,184373,1721,202,1553,0,37651,0
2021-04-14,Sofiya-Oblast,SFO,226671,18523,170,41,11,0,2550,0
2021-04-14,Stara Zagora,SZR,313396,19802,166,22,68,0,3554,0
2021-04-14,Targovishte,TGV,110914,8141,18,0,32,0,2050,0
2021-04-14,Varna,VAR,469885,36760,493,26,183,0,9853,0
2021-04-14,Veliko Tarnovo,VTR,232568,15782,93,18,105,0,2712,0
2021-04-14,Vidin,VID,82835,5843,286,8,58,0,1067,0
2021-04-14,Vratsa,VRC,159470,12502,120,0,44,0,2342,0
2021-04-14,Yambol,JAM,117335,9803,225,2,50,0,1887,0
2021-04-15,Blagoevgrad,BLG,302694,18238,638,17,10,0,3206,0
2021-04-15,Burgas,BGS,409265,33810,715,58,13,0,6186,0
2021-04-15,Dobrich,DOB,171809,9574,68,6,110,0,2084,0
2021-04-15,Gabrovo,GAB,106598,10919,215,8,11,0,2346,0
2021-04-15,Haskovo,HKV,225317,16539,517,6,181,0,3049,0
2021-04-15,Kardzhali,KRZ,158204,9326,268,8,76,0,1544,0
2021-04-15,Kyustendil,KNL,116915,9895,166,6,22,0,1887,0
2021-04-15,Lovech,LOV,122546,9349,47,11,107,0,1740,0
2021-04-15,Montana,MON,127001,8150,113,0,28,0,1446,0
2021-04-15,Pazardzhik,PAZ,252776,16894,527,4,20,0,2915,0
2021-04-15,Pernik,PER,119190,10785,297,9,0,0,2656,0
2021-04-15,Pleven,PVN,236305,24101,222,35,128,0,4789,0
2021-04-15,Plovdiv,PDV,666801,46855,558,81,257,0,8631,0
2021-04-15,Razgrad,RAZ,110789,8271,347,1,53,0,1693,0
2021-04-15,Ruse,RSE,215477,15344,337,1,62,0,3049,0
2021-04-15,Shumen,SHU,172262,12042,148,7,149,0,2533,0
2021-04-15,Silistra,SLS,108018,6897,72,0,55,0,1429,0
2021-04-15,Sliven,SLV,184119,11120,227,0,31,0,1815,0
2021-04-15,Smolyan,SML,103532,8117,195,1,11,0,1200,0
2021-04-15,Sofiya-Grad,SOF,1328790,188968,2853,300,1442,0,38988,0
2021-04-15,Sofiya-Oblast,SFO,226671,18879,229,47,80,0,2627,0
2021-04-15,Stara Zagora,SZR,313396,20348,352,6,188,0,3624,0
2021-04-15,Targovishte,TGV,110914,8354,181,0,32,0,2057,0
2021-04-15,Varna,VAR,469885,37427,483,40,144,0,9964,0
2021-04-15,Veliko Tarnovo,VTR,232568,16179,277,11,109,0,2831,0
2021-04-15,Vidin,VID,82835,6144,291,0,10,0,1088,0
2021-04-15,Vratsa,VRC,159470,12655,124,8,21,0,2380,0
2021-04-15,Yambol,JAM,117335,10197,369,3,22,0,2122,0
2021-04-16,Blagoevgrad,BLG,302694,18716,440,38,0,0,3389,0
2021-04-16,Burgas,BGS,409265,34992,1005,33,144,0,6292,0
2021-04-16,Dobrich,DOB,171809,9870,203,27,66,0,2090,0
2021-04-16,Gabrovo,GAB,106598,11120,175,5,21,0,2397,0
2021-04-16,Haskovo,HKV,225317,17127,402,13,173,0,3169,0
2021-04-16,Kardzhali,KRZ,158204,9519,163,0,30,0,1589,0
2021-04-16,Kyustendil,KNL,116915,10060,141,3,21,0,1923,0
2021-04-16,Lovech,LOV,122546,9457,24,0,84,0,1742,0
2021-04-16,Montana,MON,127001,8410,209,1,50,0,1528,0
2021-04-16,Pazardzhik,PAZ,252776,17208,265,38,11,0,2987,0
2021-04-16,Pernik,PER,119190,11158,373,0,0,0,2674,0
2021-04-16,Pleven,PVN,236305,24513,309,24,79,0,4823,0
2021-04-16,Plovdiv,PDV,666801,47851,622,78,296,0,8679,0
2021-04-16,Razgrad,RAZ,110789,8551,233,14,33,0,1821,0
2021-04-16,Ruse,RSE,215477,15842,466,0,32,0,3183,0
2021-04-16,Shumen,SHU,172262,12239,184,3,10,0,2560,0
2021-04-16,Silistra,SLS,108018,6973,54,0,22,0,1429,0
2021-04-16,Sliven,SLV,184119,11339,144,0,75,0,1946,0
2021-04-16,Smolyan,SML,103532,8315,197,1,0,0,1292,0
2021-04-16,Sofiya-Grad,SOF,1328790,194272,3373,235,1696,0,40428,0
2021-04-16,Sofiya-Oblast,SFO,226671,19323,393,11,40,0,2853,0
2021-04-16,Stara Zagora,SZR,313396,20626,216,11,51,0,3635,0
2021-04-16,Targovishte,TGV,110914,8529,142,0,33,0,2077,0
2021-04-16,Varna,VAR,469885,38071,456,60,128,0,10012,0
2021-04-16,Veliko Tarnovo,VTR,232568,16493,170,13,131,0,2909,0
2021-04-16,Vidin,VID,82835,6351,156,0,51,0,1143,0
2021-04-16,Vratsa,VRC,159470,12873,174,22,22,0,2499,0
2021-04-16,Yambol,JAM,117335,10577,331,2,47,0,2312,0
2021-04-17,Blagoevgrad,BLG,302694,19051,304,31,0,0,3467,0
2021-04-17,Burgas,BGS,409265,35933,861,10,70,0,6445,0
2021-04-17,Dobrich,DOB,171809,10142,196,0,77,0,2125,0
2021-04-17,Gabrovo,GAB,106598,11274,141,3,10,0,2432,0
2021-04-17,Haskovo,HKV,225317,17533,377,8,21,0,3252,0
2021-04-17,Kardzhali,KRZ,158204,9788,228,4,37,0,1654,0
2021-04-17,Kyustendil,KNL,116915,10240,157,1,22,0,1978,0
2021-04-17,Lovech,LOV,122546,9514,48,0,9,0,1763,0
2021-04-17,Montana,MON,127001,8582,159,0,13,0,1596,0
2021-04-17,Pazardzhik,PAZ,252776,17678,434,2,34,0,3121,0
2021-04-17,Pernik,PER,119190,11422,264,0,0,0,2708,0
2021-04-17,Pleven,PVN,236305,24822,272,4,33,0,4885,0
2021-04-17,Plovdiv,PDV,666801,48715,662,60,142,0,8714,0
2021-04-17,Razgrad,RAZ,110789,8796,235,0,10,0,1821,0
2021-04-17,Ruse,RSE,215477,16378,472,23,41,0,3309,0
2021-04-17,Shumen,SHU,172262,12535,253,2,41,0,2648,0
2021-04-17,Silistra,SLS,108018,7151,156,0,22,0,1437,0
2021-04-17,Sliven,SLV,184119,11469,120,0,10,0,2034,0
2021-04-17,Smolyan,SML,103532,8474,148,0,11,0,1332,0
2021-04-17,Sofiya-Grad,SOF,1328790,199344,3719,319,1034,0,41948,0
2021-04-17,Sofiya-Oblast,SFO,226671,19793,451,19,0,0,3090,0
2021-04-17,Stara Zagora,SZR,313396,20944,208,2,108,0,3638,0
2021-04-17,Targovishte,TGV,110914,8791,240,0,22,0,2088,0
2021-04-17,Varna,VAR,469885,38683,489,43,80,0,10106,0
2021-04-17,Veliko Tarnovo,VTR,232568,16685,164,5,23,0,3023,0
2021-04-17,Vidin,VID,82835,6428,57,8,12,0,1148,0
2021-04-17,Vratsa,VRC,159470,13073,177,1,22,0,2635,0
2021-04-17,Yambol,JAM,117335,10891,312,2,0,0,2487,0
2021-04-18,Blagoevgrad,BLG,302694,19109,13,1,44,0,3512,0
2021-04-18,Burgas,BGS,409265,36092,84,6,69,0,6516,0
2021-04-18,Dobrich,DOB,171809,10142,0,0,0,0,2125,0
2021-04-18,Gabrovo,GAB,106598,11297,23,0,0,0,2432,0
2021-04-18,Haskovo,HKV,225317,17752,132,1,86,0,3376,0
2021-04-18,Kardzhali,KRZ,158204,9865,66,0,11,0,1678,0
2021-04-18,Kyustendil,KNL,116915,10291,51,0,0,0,2001,0
2021-04-18,Lovech,LOV,122546,9544,30,0,0,0,1792,0
2021-04-18,Montana,MON,127001,8613,30,0,1,0,1611,0
2021-04-18,Pazardzhik,PAZ,252776,17694,6,0,10,0,3121,0
2021-04-18,Pernik,PER,119190,11510,88,0,0,0,2708,0
2021-04-18,Pleven,PVN,236305,24823,0,1,0,0,4886,0
2021-04-18,Plovdiv,PDV,666801,48974,235,4,20,0,8729,0
2021-04-18,Razgrad,RAZ,110789,8797,1,0,0,0,1821,0
2021-04-18,Ruse,RSE,215477,16486,108,0,0,0,3340,0
2021-04-18,Shumen,SHU,172262,12588,42,0,11,0,2648,0
2021-04-18,Silistra,SLS,108018,7263,101,0,11,0,1526,0
2021-04-18,Sliven,SLV,184119,11469,0,0,0,0,2034,0
2021-04-18,Smolyan,SML,103532,8506,21,11,0,0,1355,0
2021-04-18,Sofiya-Grad,SOF,1328790,200056,435,123,154,0,42179,0
2021-04-18,Sofiya-Oblast,SFO,226671,20044,189,12,50,0,3259,0
2021-04-18,Stara Zagora,SZR,313396,21063,100,19,0,0,3663,0
2021-04-18,Targovishte,TGV,110914,8791,0,0,0,0,2088,0
2021-04-18,Varna,VAR,469885,39018,335,0,0,0,10108,0
2021-04-18,Veliko Tarnovo,VTR,232568,16727,18,2,22,0,3050,0
2021-04-18,Vidin,VID,82835,6458,0,0,30,0,1178,0
2021-04-18,Vratsa,VRC,159470,13294,162,9,50,0,2756,0
2021-04-18,Yambol,JAM,117335,10950,59,0,0,0,2528,0
2021-04-19,Blagoevgrad,BLG,302694,19162,10,1,42,0,3557,0
2021-04-19,Burgas,BGS,409265,36203,24,0,87,0,6599,0
2021-04-19,Dobrich,DOB,171809,10177,24,0,11,0,2144,0
2021-04-19,Gabrovo,GAB,106598,11297,0,0,0,0,2432,0
2021-04-19,Haskovo,HKV,225317,17862,66,0,44,0,3448,0
2021-04-19,Kardzhali,KRZ,158204,9901,36,0,0,0,1709,0
2021-04-19,Kyustendil,KNL,116915,10353,51,0,11,0,2029,0
2021-04-19,Lovech,LOV,122546,9550,6,0,0,0,1792,0
2021-04-19,Montana,MON,127001,8615,2,0,0,0,1611,0
2021-04-19,Pazardzhik,PAZ,252776,17694,0,0,0,0,3121,0
2021-04-19,Pernik,PER,119190,11581,71,0,0,0,2708,0
2021-04-19,Pleven,PVN,236305,24844,12,9,0,0,4886,0
2021-04-19,Plovdiv,PDV,666801,49133,156,3,0,0,8778,0
2021-04-19,Razgrad,RAZ,110789,8797,0,0,0,0,1821,0
2021-04-19,Ruse,RSE,215477,16492,6,0,0,0,3340,0
2021-04-19,Shumen,SHU,172262,12588,0,0,0,0,2648,0
2021-04-19,Silistra,SLS,108018,7275,12,0,0,0,1531,0
2021-04-19,Sliven,SLV,184119,11469,0,0,0,0,2034,0
2021-04-19,Smolyan,SML,103532,8506,0,0,0,0,1355,0
2021-04-19,Sofiya-Grad,SOF,1328790,200354,160,71,67,0,42332,0
2021-04-19,Sofiya-Oblast,SFO,226671,20070,12,6,8,0,3259,0
2021-04-19,Stara Zagora,SZR,313396,21087,6,8,10,0,3663,0
2021-04-19,Targovishte,TGV,110914,8815,24,0,0,0,2089,0
2021-04-19,Varna,VAR,469885,39121,103,0,0,0,10108,0
2021-04-19,Veliko Tarnovo,VTR,232568,16727,0,0,0,0,3050,0
2021-04-19,Vidin,VID,82835,6458,0,0,0,0,1178,0
2021-04-19,Vratsa,VRC,159470,13311,17,0,0,0,2756,0
2021-04-19,Yambol,JAM,117335,11001,40,11,0,0,2560,0
2021-04-20,Blagoevgrad,BLG,302694,19286,31,39,54,0,3645,0
2021-04-20,Burgas,BGS,409265,36388,107,15,63,0,6685,0
2021-04-20,Dobrich,DOB,171809,10280,70,0,33,0,2152,0
2021-04-20,Gabrovo,GAB,106598,11368,69,2,0,0,2435,0
2021-04-20,Haskovo,HKV,225317,18130,126,0,142,0,3615,0
2021-04-20,Kardzhali,KRZ,158204,10045,123,0,22,0,1737,0
2021-04-20,Kyustendil,KNL,116915,10437,66,7,11,0,2071,0
2021-04-20,Lovech,LOV,122546,9602,38,14,0,0,1826,0
2021-04-20,Montana,MON,127001,8686,60,0,11,0,1646,0
2021-04-20,Pazardzhik,PAZ,252776,17790,94,2,0,0,3170,0
2021-04-20,Pernik,PER,119190,11801,205,15,0,0,2737,0
2021-04-20,Pleven,PVN,236305,25012,76,57,35,0,4922,0
2021-04-20,Plovdiv,PDV,666801,49719,456,110,20,0,8893,0
2021-04-20,Razgrad,RAZ,110789,8824,27,0,0,0,1842,0
2021-04-20,Ruse,RSE,215477,16568,66,0,10,0,3348,0
2021-04-20,Shumen,SHU,172262,12772,171,2,11,0,2707,0
2021-04-20,Silistra,SLS,108018,7292,6,0,11,0,1537,0
2021-04-20,Sliven,SLV,184119,11511,42,0,0,0,2040,0
2021-04-20,Smolyan,SML,103532,8547,41,0,0,0,1371,0
2021-04-20,Sofiya-Grad,SOF,1328790,203603,2304,529,416,0,43566,0
2021-04-20,Sofiya-Oblast,SFO,226671,20208,49,29,60,0,3302,0
2021-04-20,Stara Zagora,SZR,313396,21192,90,10,5,0,3667,0
2021-04-20,Targovishte,TGV,110914,8934,79,0,40,0,2148,0
2021-04-20,Varna,VAR,469885,39478,291,25,41,0,10213,0
2021-04-20,Veliko Tarnovo,VTR,232568,16822,82,0,13,0,3079,0
2021-04-20,Vidin,VID,82835,6519,18,5,38,0,1194,0
2021-04-20,Vratsa,VRC,159470,13539,195,4,29,0,2926,0
2021-04-20,Yambol,JAM,117335,11133,127,5,0,0,2595,0
2021-04-21,Blagoevgrad,BLG,302694,19667,265,14,102,0,3865,0
2021-04-21,Burgas,BGS,409265,36863,379,31,65,0,6721,0
2021-04-21,Dobrich,DOB,171809,10580,239,6,55,0,2157,0
2021-04-21,Gabrovo,GAB,106598,11571,158,0,45,0,2530,0
2021-04-21,Haskovo,HKV,225317,18426,282,4,10,0,3758,0
2021-04-21,Kardzhali,KRZ,158204,10295,153,11,86,0,1786,0
2021-04-21,Kyustendil,KNL,116915,10624,175,1,11,0,2159,0
2021-04-21,Lovech,LOV,122546,9725,102,11,10,0,1859,0
2021-04-21,Montana,MON,127001,8822,124,1,11,0,1708,0
2021-04-21,Pazardzhik,PAZ,252776,17962,170,2,0,0,3244,0
2021-04-21,Pernik,PER,119190,12166,337,21,7,0,2818,0
